"price","room_type","accommodates","cleaning_fee","host_listings_count","availability_90","extra_people","number_of_reviews","bathrooms","bedrooms","security_deposit","neighbourhood_group_cleansed","minimum_nights","longitude","latitude","cozy","cancellation_policy","property_type","polarity","spacious","private"
133,"Entire home/apt",4,0,1,1,0,7,1,1,0,"Manhattan",3,-73.9497336148809,40.7794922099919,FALSE,"flexible","Apartment",0.285714285714286,FALSE,FALSE
90,"Entire home/apt",2,60,1,14,25,75,1,1,0,"Manhattan",2,-73.9581973555187,40.8123896113752,FALSE,"flexible","Apartment",1.06198158084252,FALSE,FALSE
23,"Private room",1,15,1,0,30,2,1,1,0,"Queens",1,-73.7294504924749,40.7022491845755,TRUE,"moderate","Apartment",1.13581527365935,FALSE,TRUE
87,"Entire home/apt",4,50,1,0,0,4,1,1,0,"Queens",3,-73.9149720480813,40.7094941007319,FALSE,"moderate","Apartment",0.12579418040663,FALSE,TRUE
172,"Entire home/apt",2,75,1,0,50,22,1,1,500,"Queens",3,-73.9500439675493,40.741290772627,FALSE,"strict","Apartment",0.245769576155712,FALSE,FALSE
50,"Private room",2,0,5,42,0,30,1,1,0,"Bronx",2,-73.9253548749696,40.8418389566362,FALSE,"moderate","Apartment",0.742558014611176,FALSE,FALSE
189,"Entire home/apt",2,0,1,0,0,1,1,0,0,"Manhattan",5,-73.9770912142606,40.7914537825821,TRUE,"strict","Apartment",1.33766612028213,TRUE,TRUE
116,"Entire home/apt",2,30,1,2,0,3,1,1,0,"Manhattan",2,-73.9914513903828,40.7191398747499,FALSE,"moderate","Apartment",0.646153846153846,FALSE,FALSE
66,"Private room",2,0,1,0,0,3,1,1,0,"Manhattan",2,-73.9394735872536,40.8431281513524,FALSE,"moderate","Apartment",0.2249014120927,FALSE,FALSE
86,"Private room",2,0,1,90,0,2,1,1,0,"Brooklyn",7,-73.9415191815101,40.6820036142196,TRUE,"flexible","Apartment",0.428571428571429,FALSE,FALSE
76,"Private room",2,0,3,4,0,4,1,1,100,"Manhattan",2,-73.949984106806,40.8081917396325,TRUE,"moderate","Apartment",0.260377821961648,FALSE,FALSE
105,"Entire home/apt",2,100,1,0,50,8,1,1,250,"Brooklyn",7,-73.9394573737452,40.6796437571108,FALSE,"strict","House",0.4459764877483,FALSE,FALSE
170,"Private room",6,25,1,74,0,1,1,1,500,"Brooklyn",1,-73.9284864376286,40.7004239160404,FALSE,"strict","Other",1.07038977280908,FALSE,TRUE
39,"Shared room",4,12,4,83,25,40,1,1,200,"Queens",1,-73.9175364093318,40.7448129632349,FALSE,"strict","Apartment",0.230769230769231,FALSE,FALSE
82,"Private room",3,20,5,72,10,16,1,1,0,"Brooklyn",2,-73.9516958507436,40.6837923223023,FALSE,"strict","Apartment",0.343076011148094,FALSE,FALSE
34,"Private room",2,15,3,68,30,115,1,1,0,"Queens",1,-73.7620961722791,40.6629808158099,FALSE,"flexible","House",0.215944725224608,FALSE,TRUE
121,"Entire home/apt",4,95,1,32,10,71,1,1,300,"Brooklyn",2,-73.9077035956497,40.6856580313719,FALSE,"strict","Apartment",0.234260642832909,FALSE,TRUE
91,"Entire home/apt",4,100,1,7,25,25,1,1,500,"Brooklyn",3,-73.964948489816,40.7098287830686,FALSE,"strict","Apartment",1.42514056886528,FALSE,FALSE
51,"Private room",1,15,1,63,0,30,1,1,0,"Brooklyn",2,-73.9851729362489,40.6694275576638,TRUE,"moderate","Apartment",1.24422260373313,FALSE,FALSE
86,"Private room",2,45,1,13,40,163,1.5,1,0,"Brooklyn",1,-73.9825365409723,40.6792761499723,FALSE,"strict","Loft",0.462910049886276,TRUE,FALSE
50,"Private room",2,0,1,0,0,6,1,1,0,"Brooklyn",2,-73.9490950645994,40.6793264304593,FALSE,"flexible","Apartment",0.562543950463012,TRUE,FALSE
82,"Entire home/apt",2,0,1,0,0,1,1,1,0,"Manhattan",26,-73.9832145091754,40.7169248780233,FALSE,"flexible","Apartment",0.99279455359154,FALSE,FALSE
146,"Entire home/apt",5,0,1,0,0,1,1,1,0,"Brooklyn",2,-73.9645138838524,40.7112413743683,TRUE,"flexible","Apartment",0.321633760451338,FALSE,FALSE
618,"Entire home/apt",5,300,5,29,0,27,2,2,0,"Manhattan",5,-74.0017485344293,40.7217161344895,FALSE,"strict","Apartment",0.996117462953039,FALSE,TRUE
40,"Private room",2,0,2,63,20,18,1,1,0,"Brooklyn",1,-73.9687732106097,40.6347025453984,FALSE,"strict","Townhouse",0.232495277487639,FALSE,FALSE
106,"Entire home/apt",1,100,1,17,25,1,1,1,0,"Brooklyn",1,-73.9458663409319,40.6320516872542,FALSE,"flexible","Apartment",0.865602849280735,TRUE,FALSE
186,"Entire home/apt",10,60,3,32,25,18,2,4,200,"Brooklyn",1,-73.9176492189128,40.6885287376463,FALSE,"moderate","Apartment",0.704934404989162,FALSE,TRUE
299,"Entire home/apt",10,80,1,48,15,19,1,3,300,"Brooklyn",1,-73.9549374393045,40.708978065894,FALSE,"strict","Townhouse",0.785674201318386,TRUE,FALSE
39,"Private room",1,20,4,59,0,139,1,1,0,"Brooklyn",1,-73.9295441586171,40.6970768017644,FALSE,"moderate","Apartment",0.736286389293476,FALSE,FALSE
153,"Entire home/apt",3,60,0,0,0,2,1,1,0,"Brooklyn",3,-73.9482812984166,40.7156652294667,FALSE,"flexible","Apartment",0.791673536220459,TRUE,FALSE
96,"Private room",2,26,1,53,15,73,1,1,0,"Brooklyn",2,-73.9632641306075,40.7121643421157,FALSE,"moderate","Apartment",0.21997067253203,FALSE,FALSE
137,"Entire home/apt",2,80,1,9,0,3,1,1,600,"Brooklyn",2,-73.9780071493302,40.6815248944429,TRUE,"strict","Apartment",1.28850118126358,FALSE,TRUE
198,"Entire home/apt",4,100,1,27,25,4,1,1,400,"Brooklyn",3,-73.9827360591045,40.6747073649105,FALSE,"strict","Apartment",1.27289165468117,TRUE,FALSE
101,"Entire home/apt",3,50,1,4,25,17,1,1,100,"Brooklyn",2,-73.9252640964334,40.7030644692012,TRUE,"strict","Apartment",0.923076923076923,TRUE,FALSE
209,"Entire home/apt",2,40,3,82,0,35,1,2,0,"Manhattan",1,-73.986912677475,40.7281916870216,TRUE,"flexible","Apartment",0.328871440810852,FALSE,FALSE
56,"Private room",2,0,1,0,0,4,1,1,0,"Queens",1,-73.9408030828374,40.7514594195217,FALSE,"strict","Apartment",1.41450815951458,FALSE,TRUE
133,"Entire home/apt",4,110,1,89,50,6,1,1,0,"Manhattan",2,-73.9248523632562,40.8691157243388,FALSE,"moderate","Apartment",0.234260642832909,FALSE,FALSE
80,"Private room",3,0,3,0,0,1,1,1,0,"Manhattan",1,-73.9634974733143,40.8061401636847,FALSE,"flexible","Apartment",0.452267016866645,FALSE,FALSE
169,"Entire home/apt",4,100,1,0,0,2,1,0,150,"Manhattan",1,-73.9942375247841,40.7621034476724,FALSE,"strict","Apartment",0.492365963917331,FALSE,FALSE
110,"Entire home/apt",1,0,1,0,0,3,1,0,0,"Brooklyn",1,-73.9432088462798,40.6826587094553,FALSE,"flexible","Apartment",0.816496580927726,FALSE,FALSE
57,"Private room",1,25,3,86,50,16,1,1,0,"Brooklyn",1,-73.9143536876864,40.6815463133412,TRUE,"strict","Bed and breakfast",0.853765578276966,FALSE,FALSE
20,"Private room",2,5,1,46,10,73,1,1,0,"Bronx",1,-73.866323065965,40.8523610078064,FALSE,"strict","Apartment",0.39421098266103,TRUE,FALSE
147,"Entire home/apt",3,100,1,6,50,81,1,0,400,"Manhattan",3,-73.9822855363493,40.777425880548,FALSE,"strict","Apartment",0.636867333123626,TRUE,FALSE
153,"Entire home/apt",3,100,1,0,0,8,1,1,0,"Brooklyn",3,-73.9445166408902,40.7198898987168,FALSE,"moderate","Apartment",0.881973409447284,FALSE,FALSE
88,"Private room",4,75,3,52,15,66,1,1,150,"Brooklyn",3,-73.9538583644043,40.6778209186253,TRUE,"moderate","House",1.25569095582325,TRUE,FALSE
39,"Private room",1,25,1,47,0,2,1,1,0,"Brooklyn",5,-73.9584144391537,40.6943672912961,TRUE,"moderate","Apartment",0.305505046330389,FALSE,TRUE
53,"Private room",2,40,1,0,0,8,1,1,200,"Queens",4,-73.8392126101069,40.789551969296,TRUE,"flexible","Apartment",0.66332495807108,FALSE,TRUE
126,"Private room",2,50,3,37,10,50,2,1,200,"Brooklyn",3,-73.9536528765463,40.7068567931176,FALSE,"moderate","Apartment",1.45464772367745,FALSE,TRUE
309,"Entire home/apt",3,0,1,0,0,15,1,2,0,"Manhattan",2,-73.9696786502746,40.7670955403247,FALSE,"strict","Apartment",1.04307238483242,FALSE,FALSE
145,"Private room",2,65,1,32,20,2,1,1,0,"Manhattan",1,-73.9777077739431,40.7290097402781,FALSE,"flexible","Apartment",0.76525143325417,FALSE,TRUE
70,"Private room",1,20,1,0,0,1,1,1,0,"Brooklyn",1,-73.9255996475822,40.7090934753841,TRUE,"flexible","Apartment",0.703906152102496,TRUE,FALSE
120,"Private room",1,90,5,63,40,7,2,1,150,"Manhattan",2,-73.9558434722064,40.8224287791323,FALSE,"strict","Apartment",0.609077671365564,FALSE,FALSE
103,"Private room",2,25,3,64,20,38,1,1,100,"Manhattan",1,-73.9788352132543,40.7770639003052,FALSE,"flexible","Loft",0.912730476688997,FALSE,TRUE
167,"Entire home/apt",2,50,1,59,0,43,1,0,250,"Brooklyn",5,-73.9985650545921,40.6786981657795,FALSE,"strict","Guest suite",0.480384461415261,TRUE,FALSE
209,"Entire home/apt",6,50,3,35,25,98,1,1,300,"Manhattan",2,-73.9808437642422,40.7367717674381,FALSE,"strict","Apartment",0.92424733098579,TRUE,TRUE
154,"Entire home/apt",6,80,1,0,20,3,1,3,200,"Brooklyn",5,-73.9928463312812,40.6815061272844,FALSE,"strict","Condominium",0.644658371220304,FALSE,FALSE
116,"Entire home/apt",2,30,1,1,0,4,1,0,250,"Manhattan",2,-73.9618297196328,40.7608612322041,FALSE,"moderate","Apartment",0.878891535472852,FALSE,TRUE
585,"Entire home/apt",8,150,1,0,0,1,3.5,3,0,"Manhattan",6,-73.9598829983805,40.7695503411779,FALSE,"strict","Apartment",0.678551143743977,TRUE,FALSE
77,"Private room",2,80,1,63,0,5,1,1,0,"Queens",3,-73.9118292381992,40.7675505121552,FALSE,"moderate","Apartment",0.384900179459751,FALSE,FALSE
270,"Entire home/apt",7,150,2,86,50,5,1.5,3,800,"Manhattan",3,-73.9918016850408,40.7431634866709,FALSE,"strict","Apartment",0.674929190185686,FALSE,FALSE
209,"Entire home/apt",3,90,1,61,25,65,1,1,500,"Brooklyn",2,-73.9458351952141,40.7168825632296,TRUE,"strict","Loft",1.31182654679988,TRUE,FALSE
38,"Private room",2,20,2,41,5,10,1,1,0,"Manhattan",5,-73.9445175076022,40.8221928635818,FALSE,"flexible","Apartment",1.0349097793364,FALSE,TRUE
150,"Entire home/apt",4,100,1,0,50,2,1,1,0,"Queens",3,-73.9229009330437,40.7597526244053,TRUE,"flexible","Apartment",0.477334370505438,FALSE,FALSE
257,"Entire home/apt",4,100,1,81,50,5,2,2,0,"Brooklyn",4,-73.9527343332012,40.6750371126654,FALSE,"strict","Apartment",0.82956135578434,TRUE,FALSE
50,"Private room",2,0,2,0,20,1,1,1,0,"Manhattan",3,-73.9471855117883,40.82959389488,TRUE,"flexible","Apartment",1.25723711418742,FALSE,FALSE
510,"Entire home/apt",10,295,10,25,20,49,1.5,3,300,"Brooklyn",1,-73.989005656505,40.6809462834844,TRUE,"strict","Apartment",0.376889180722205,FALSE,TRUE
90,"Private room",2,49,1,83,30,6,1,1,200,"Manhattan",2,-73.9984985413752,40.71684291589,FALSE,"strict","Apartment",0.530330085889911,FALSE,FALSE
211,"Entire home/apt",4,0,1,0,0,6,1,2,0,"Brooklyn",2,-73.9770625261699,40.6820140336814,TRUE,"flexible","Apartment",0.821994936526786,FALSE,FALSE
77,"Private room",2,25,1,0,0,131,1,1,100,"Manhattan",1,-73.9488398985124,40.827780889469,FALSE,"strict","Apartment",0.453557367611073,FALSE,TRUE
122,"Entire home/apt",4,150,6,88,0,16,1,1,250,"Manhattan",30,-73.9836721594877,40.7608431765611,FALSE,"strict","Apartment",0.875113012593303,FALSE,FALSE
241,"Entire home/apt",7,97,2,35,75,17,1,2,0,"Brooklyn",2,-73.9866578191023,40.6794943898973,FALSE,"strict","Apartment",0.937042571331636,TRUE,FALSE
196,"Entire home/apt",3,80,1,0,0,3,1,1,500,"Manhattan",8,-73.9674792677048,40.7890538526874,FALSE,"strict","Townhouse",0.616644143732834,TRUE,TRUE
152,"Private room",4,20,3,0,0,15,1,2,0,"Brooklyn",2,-73.9622381000528,40.7129354569847,FALSE,"flexible","Apartment",0.835729091136868,TRUE,TRUE
169,"Entire home/apt",3,25,1,85,0,23,1,2,0,"Queens",4,-73.8332124447217,40.7173079508141,FALSE,"moderate","Apartment",1.2369316876853,TRUE,FALSE
291,"Entire home/apt",6,100,1,17,0,18,1,2,0,"Manhattan",1,-73.9990493966887,40.7187008599515,FALSE,"strict","Apartment",0.596480908063461,FALSE,FALSE
150,"Entire home/apt",6,110,2,90,30,6,1,2,0,"Manhattan",2,-73.9352192933529,40.7949852339784,FALSE,"strict","Apartment",0.925780785982442,TRUE,FALSE
51,"Private room",2,29,2,0,29,5,1,1,0,"Brooklyn",5,-73.9618074792591,40.7145823460571,FALSE,"strict","Apartment",1.28062484748657,TRUE,TRUE
34,"Private room",2,0,1,0,0,2,1,1,0,"Brooklyn",1,-73.962280388944,40.6782847304844,FALSE,"flexible","Apartment",0.938757595327361,FALSE,FALSE
177,"Entire home/apt",2,50,1,75,25,47,1,1,200,"Brooklyn",2,-73.9889181780237,40.6675151161261,FALSE,"flexible","Apartment",1.09994388184574,TRUE,FALSE
89,"Private room",1,0,2,65,30,215,1,1,0,"Manhattan",1,-73.9890466986233,40.7630196118837,TRUE,"flexible","Apartment",0.921425195142776,FALSE,TRUE
98,"Entire home/apt",4,99,2,4,20,59,1,2,150,"Brooklyn",3,-73.9388769039816,40.6850731831737,FALSE,"strict","House",0.886405260427918,FALSE,TRUE
142,"Entire home/apt",2,25,1,0,0,32,1,1,100,"Brooklyn",1,-73.9814426247562,40.6773103681735,FALSE,"moderate","Apartment",0.33129457822454,FALSE,FALSE
243,"Entire home/apt",3,0,1,0,0,40,1,0,250,"Manhattan",1,-74.003708912125,40.7462375724449,FALSE,"strict","Apartment",0.727606875108999,FALSE,FALSE
61,"Private room",1,50,3,34,50,1,1,1,150,"Manhattan",12,-73.9887669024594,40.7292291351225,FALSE,"strict","Apartment",0.307958941544842,FALSE,FALSE
70,"Entire home/apt",2,50,1,0,40,1,1,1,0,"Queens",10,-73.8994386721768,40.702158912902,FALSE,"flexible","Apartment",1.59506182394985,FALSE,FALSE
750,"Entire home/apt",12,150,1,41,25,103,2.5,3,0,"Manhattan",2,-73.9817644434394,40.7435618582202,FALSE,"strict","Apartment",1.40129809949074,TRUE,TRUE
50,"Entire home/apt",2,0,1,0,0,2,1,1,0,"Brooklyn",1,-73.9441928662183,40.6945138813129,FALSE,"flexible","Apartment",1.00566297768753,FALSE,FALSE
69,"Private room",1,0,1,0,0,2,1,1,0,"Manhattan",2,-73.9985151925281,40.7456029948089,FALSE,"flexible","Apartment",0.352281938371192,FALSE,FALSE
98,"Private room",1,30,3,90,0,2,1,0,200,"Manhattan",3,-73.9852099153185,40.7461980256338,FALSE,"flexible","Other",0,FALSE,FALSE
53,"Private room",5,30,9,86,30,1,1.5,0,0,"Manhattan",1,-73.9520634488573,40.8120017023806,FALSE,"flexible","Apartment",0.771516749810459,FALSE,TRUE
414,"Entire home/apt",4,75,1,0,25,1,2,2,0,"Manhattan",3,-73.9661444197817,40.7906883016872,FALSE,"strict","Apartment",0.801284682779562,TRUE,FALSE
55,"Private room",2,50,1,37,10,44,1,1,0,"Manhattan",1,-73.9395741723948,40.8184727151141,FALSE,"strict","Apartment",1.08539816287597,TRUE,FALSE
65,"Private room",2,0,1,0,0,1,1,1,200,"Brooklyn",1,-73.9296363351981,40.7020606748075,FALSE,"flexible","Apartment",1.12848942046127,FALSE,TRUE
88,"Private room",2,0,2,0,0,2,1,1,0,"Brooklyn",2,-73.9406485032062,40.7233017778863,FALSE,"flexible","Apartment",0.145864991497895,FALSE,TRUE
195,"Entire home/apt",2,100,1,88,0,11,1,1,0,"Brooklyn",2,-73.9732337517519,40.6731881661672,FALSE,"strict","Apartment",0.700090410074642,FALSE,FALSE
96,"Entire home/apt",4,40,3,15,0,19,1,1,100,"Manhattan",2,-73.9405179019569,40.8426520542324,FALSE,"moderate","Apartment",0.683012462621573,FALSE,FALSE
257,"Entire home/apt",2,0,1,60,100,17,1,0,0,"Manhattan",3,-73.9848846752907,40.7611261124636,TRUE,"moderate","Serviced apartment",0.517454889668201,FALSE,TRUE
105,"Entire home/apt",5,100,1,17,25,133,1,1,0,"Manhattan",4,-73.9917696964015,40.7189043647922,FALSE,"strict","Apartment",0.296730147588352,TRUE,FALSE
70,"Private room",2,10,6,35,0,45,1,1,0,"Brooklyn",1,-73.9591133059516,40.7074026948714,FALSE,"strict","Apartment",0.359775210718013,TRUE,TRUE
111,"Entire home/apt",4,40,5,62,25,139,2,1,100,"Brooklyn",1,-73.9229510695487,40.6936824123013,FALSE,"strict","Apartment",0.748685382069467,FALSE,FALSE
80,"Private room",2,5,1,7,5,29,1,0,0,"Manhattan",1,-73.9988932166495,40.7441130947516,TRUE,"flexible","Apartment",0.444839693531475,FALSE,FALSE
63,"Private room",2,25,6,90,50,41,1,1,0,"Brooklyn",2,-73.9454715703573,40.6924332764526,TRUE,"strict","Hotel",0.946203226821853,FALSE,FALSE
65,"Private room",2,0,1,89,0,3,1,1,0,"Queens",3,-73.9227845601907,40.7659745598965,FALSE,"flexible","Other",0.325395686727984,FALSE,FALSE
62,"Private room",2,10,6,42,0,60,1,1,0,"Brooklyn",1,-73.9579212395409,40.7080046979142,FALSE,"strict","Apartment",0.931418801402762,TRUE,FALSE
278,"Entire home/apt",4,200,1,0,0,6,1,2,0,"Manhattan",30,-74.0008887637199,40.7292882681125,FALSE,"flexible","Loft",0.517597311376504,FALSE,FALSE
71,"Entire home/apt",3,0,1,0,0,1,1,1,250,"Brooklyn",14,-74.0280260198538,40.6350471845721,FALSE,"strict","Apartment",0.603582121376627,FALSE,TRUE
155,"Entire home/apt",2,50,1,57,0,11,1,1,0,"Brooklyn",2,-73.9475577004985,40.7098692379064,FALSE,"strict","Apartment",1.4116318225783,FALSE,FALSE
141,"Entire home/apt",3,50,1,63,25,111,1,1,0,"Brooklyn",2,-73.9526406449627,40.6881453991774,FALSE,"moderate","Apartment",0.622799155329218,FALSE,FALSE
72,"Shared room",1,75,2,90,0,2,1,1,200,"Manhattan",1,-73.938860441912,40.8113938239626,FALSE,"flexible","Apartment",1.0213764617139,TRUE,FALSE
261,"Private room",2,0,5,90,0,3,1,1,0,"Manhattan",1,-73.9928345308663,40.7206181545077,FALSE,"moderate","Apartment",0.38575837490523,TRUE,TRUE
120,"Private room",2,25,2,89,0,2,1,1,0,"Brooklyn",1,-73.9537181785413,40.6704689487814,TRUE,"moderate","Apartment",1.06133726101046,TRUE,FALSE
92,"Private room",1,50,1,90,30,42,1,1,150,"Brooklyn",2,-73.9243629334528,40.6971864605911,TRUE,"strict","Apartment",0.869907541313893,FALSE,FALSE
73,"Private room",2,0,1,0,0,3,1,1,0,"Brooklyn",5,-73.9485867810481,40.7247446566328,FALSE,"flexible","Apartment",0.824163383692134,FALSE,FALSE
82,"Entire home/apt",2,0,1,0,0,5,1,1,0,"Brooklyn",6,-73.9638478789044,40.6747546594751,FALSE,"strict","Apartment",1.29550948571834,TRUE,FALSE
31,"Private room",2,15,3,81,15,5,1,1,0,"Manhattan",1,-73.9383342439308,40.840300995247,TRUE,"moderate","Apartment",0.298142396999972,TRUE,TRUE
29,"Private room",2,25,1,75,15,21,1,1,0,"Brooklyn",2,-73.9577536798077,40.624013417398,FALSE,"moderate","Apartment",1.2535936367053,FALSE,FALSE
108,"Entire home/apt",2,0,2,10,10,10,1,1,500,"Brooklyn",2,-73.9505223606228,40.7267475628421,FALSE,"flexible","Apartment",0.41912128388142,TRUE,FALSE
165,"Entire home/apt",2,110,1,7,15,85,1,0,400,"Manhattan",1,-73.9684525197012,40.768915955457,FALSE,"moderate","Apartment",1.25698050899765,FALSE,TRUE
40,"Private room",1,15,1,0,0,6,1,1,0,"Brooklyn",3,-73.9438692530295,40.7118768265728,FALSE,"strict","Apartment",0.601316822402263,FALSE,FALSE
98,"Private room",4,0,1,39,20,9,1,1,0,"Brooklyn",3,-73.9533667207934,40.6886604119633,FALSE,"moderate","Apartment",0.226778683805536,FALSE,FALSE
31,"Shared room",2,0,8,29,0,10,1,1,0,"Brooklyn",1,-73.90923380416,40.6953309199577,FALSE,"flexible","Townhouse",0.24913643956122,FALSE,FALSE
217,"Entire home/apt",2,60,1,0,0,5,1,1,300,"Manhattan",3,-73.9941618145598,40.7240195606409,FALSE,"flexible","Apartment",0.640512615220349,FALSE,FALSE
69,"Private room",2,0,1,90,0,82,1,1,0,"Queens",1,-73.8902231963905,40.7408497396853,FALSE,"strict","Apartment",0.140028008402801,TRUE,TRUE
207,"Entire home/apt",6,80,1,4,0,15,1,3,100,"Manhattan",4,-73.9409344565821,40.8508305201866,FALSE,"strict","Apartment",1.14356025698242,FALSE,FALSE
111,"Private room",2,0,1,90,0,1,1,1,0,"Manhattan",1,-73.9915414899907,40.7186200884218,FALSE,"flexible","Apartment",0.779512956555696,FALSE,FALSE
52,"Private room",1,0,1,0,0,1,1,1,0,"Manhattan",4,-73.9550427006195,40.8226260743586,TRUE,"flexible","Apartment",0.983333333333333,FALSE,FALSE
191,"Entire home/apt",3,25,1,0,25,2,2,1,175,"Brooklyn",3,-73.9724504104776,40.6926197273109,FALSE,"strict","Apartment",0.851159238738229,FALSE,FALSE
43,"Private room",2,30,4,90,15,4,1,1,100,"Queens",1,-73.8479765093352,40.7858580592933,FALSE,"strict","Guesthouse",0.433012701892219,FALSE,FALSE
186,"Entire home/apt",2,70,1,29,75,16,1,1,0,"Manhattan",7,-73.9854981432117,40.7663555443467,FALSE,"strict","Apartment",0.554700196225229,FALSE,FALSE
242,"Entire home/apt",4,75,1,65,0,5,1.5,2,0,"Manhattan",2,-73.9717270807175,40.7852070315375,FALSE,"flexible","Apartment",0.700140042014005,FALSE,FALSE
178,"Entire home/apt",2,85,1,0,50,19,1,1,700,"Manhattan",7,-74.0040087031919,40.7331080750164,FALSE,"moderate","Apartment",0.78929969718482,TRUE,FALSE
69,"Private room",2,50,1,90,10,2,1,1,150,"Brooklyn",2,-73.9234009711716,40.662887883193,TRUE,"strict","Apartment",0.784464540552736,FALSE,TRUE
114,"Private room",2,50,2,42,0,27,1,1,0,"Manhattan",2,-73.9805760623025,40.7210962537727,FALSE,"strict","Apartment",1.08544084047995,FALSE,TRUE
85,"Private room",1,0,1,83,53,5,1,1,160,"Brooklyn",3,-73.9202163255232,40.6850027933214,FALSE,"strict","Apartment",1.3,TRUE,FALSE
113,"Private room",3,79,2,0,49,20,1,1,250,"Manhattan",3,-73.9795915044014,40.7850390118615,TRUE,"moderate","Apartment",1.62250304438305,FALSE,TRUE
237,"Entire home/apt",4,50,1,86,25,89,1,0,100,"Manhattan",1,-73.9736449832058,40.787334439116,FALSE,"flexible","Apartment",1.34555352391285,FALSE,FALSE
113,"Private room",2,55,3,0,30,1,1,1,100,"Brooklyn",2,-73.9618196294705,40.7150586227669,FALSE,"strict","House",1.36389874265643,TRUE,FALSE
59,"Private room",2,10,4,36,9,212,1,1,100,"Queens",1,-73.9092469793197,40.703338429532,FALSE,"strict","Apartment",0.581914373962646,FALSE,FALSE
49,"Private room",2,40,7,66,50,1,1,1,0,"Brooklyn",3,-73.8889568411176,40.6625350362908,FALSE,"flexible","Apartment",0.349481622664415,FALSE,FALSE
55,"Private room",2,50,2,11,0,2,1,1,200,"Brooklyn",2,-73.9491758624253,40.7075668037025,FALSE,"strict","Apartment",1.00534092849822,TRUE,FALSE
63,"Private room",1,20,2,62,25,2,1,1,0,"Manhattan",5,-73.9358966395084,40.8140614038082,TRUE,"moderate","Apartment",0.725691788177716,TRUE,FALSE
42,"Private room",2,0,1,0,0,1,1.5,1,0,"Brooklyn",1,-73.9522056025232,40.6717666694008,FALSE,"flexible","Apartment",0.311399577664609,FALSE,TRUE
188,"Private room",4,50,1,79,10,71,1,1,300,"Manhattan",1,-73.977785627493,40.7225657862027,FALSE,"moderate","House",0.6985354731357,FALSE,FALSE
65,"Private room",2,30,1,15,5,14,1,1,0,"Queens",2,-73.9064878773225,40.7028598593061,FALSE,"moderate","Apartment",0.906777805917642,TRUE,TRUE
123,"Entire home/apt",3,40,1,0,0,1,1,0,0,"Manhattan",3,-73.9966164638812,40.7127400717831,FALSE,"flexible","Apartment",0.267261241912424,FALSE,FALSE
217,"Entire home/apt",2,50,1,61,0,11,1,1,0,"Manhattan",14,-73.9884717925445,40.7637776182462,FALSE,"strict","Apartment",0,FALSE,FALSE
312,"Entire home/apt",4,200,3,69,45,29,1,2,0,"Manhattan",2,-73.9900392343195,40.7129752320399,TRUE,"strict","Apartment",0.396496282864772,FALSE,TRUE
105,"Private room",2,50,2,89,15,1,1,1,0,"Brooklyn",3,-73.947895015896,40.7202318294464,FALSE,"strict","Apartment",1.14870277804537,TRUE,TRUE
143,"Private room",2,0,3,34,40,23,1,1,250,"Manhattan",3,-73.9506883097398,40.8100005618648,FALSE,"flexible","Condominium",0.530990790421261,FALSE,TRUE
180,"Entire home/apt",2,100,1,7,0,29,1,1,500,"Manhattan",3,-73.9949600410731,40.7432138060257,FALSE,"strict","Apartment",0.632663542409974,FALSE,FALSE
41,"Private room",2,0,1,0,25,4,1,1,0,"Brooklyn",2,-73.9566983230979,40.6578335917391,TRUE,"moderate","House",0.541676262773896,FALSE,TRUE
282,"Entire home/apt",6,150,3,65,15,4,1,2,550,"Manhattan",5,-73.9489631572211,40.7950097171612,FALSE,"moderate","Apartment",-0.077151674981046,FALSE,TRUE
60,"Private room",1,0,1,5,0,11,1,1,0,"Manhattan",5,-73.9440862061049,40.8080737200881,FALSE,"moderate","Apartment",0.596284793999944,TRUE,TRUE
42,"Private room",2,30,9,90,45,6,1,1,100,"Queens",1,-73.8648925314025,40.7488904928445,FALSE,"strict","Hostel",0.732486390896897,FALSE,FALSE
253,"Entire home/apt",6,100,2,2,25,15,2,2,0,"Brooklyn",5,-73.9966936832083,40.6630807723005,FALSE,"strict","Townhouse",0.555136110002701,FALSE,TRUE
86,"Entire home/apt",2,120,1,2,30,94,1,1,600,"Brooklyn",30,-73.9484227705912,40.7165015172753,TRUE,"strict","House",1.53846153846154,FALSE,TRUE
76,"Private room",2,20,1,10,0,47,1,1,0,"Brooklyn",2,-73.9429891617054,40.6865464296635,TRUE,"moderate","Townhouse",0.907692307692308,FALSE,TRUE
278,"Entire home/apt",5,95,1,42,0,36,1,1,100,"Manhattan",3,-73.9863195971883,40.7645447064642,TRUE,"strict","Apartment",0.792992565729544,FALSE,FALSE
178,"Entire home/apt",6,90,1,33,43,80,1,2,616,"Manhattan",3,-73.9498211277949,40.8231267003472,FALSE,"strict","House",0.689269195989403,FALSE,TRUE
62,"Private room",2,10,1,0,20,2,1.5,1,0,"Brooklyn",3,-73.93362174942,40.7039467532595,FALSE,"strict","Apartment",0.295829598781379,FALSE,FALSE
382,"Entire home/apt",8,120,1,21,0,4,2,2,0,"Manhattan",1,-73.9809354505852,40.7400092683448,FALSE,"strict","Apartment",1.26118525018893,FALSE,TRUE
65,"Private room",2,8,2,64,0,68,1,1,0,"Brooklyn",1,-73.935373304073,40.6922302990317,TRUE,"strict","Apartment",1.31646563229212,FALSE,TRUE
